yearID,lgID,teamID,franchID,name,park,attendance,BA,2B,3B,HR,teamIDBR,teamIDlahman45,teamIDretro,Capacity,Type,Surface,LLd,LFd,LCd,CFd,RCd,RFd,RLd,LLh,LFh,LCh,CFh,RCh,RFh,RLh,BA LH,2B LH,3B LH,HR LH,BA RH,2B RH,3B RH,HR RH,BA Overall,2B Overall,3B Overall,HR Overall,path
1968,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.980815,1.108108,0.714286,1.435897,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.980815,1.108108,0.714286,1.435897,0.980815,1.108108,0.714286,1.435897,0.980815,1.108108,0.714286,1.435897,models/nishinomiya_stadium
1968,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,0.971223,1.057143,1.3,1.09816,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.971223,1.057143,1.3,1.09816,0.971223,1.057143,1.3,1.09816,0.971223,1.057143,1.3,1.09816,
1968,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,1.044944,1.022727,1.5,1.128492,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,1.044944,1.022727,1.5,1.128492,1.044944,1.022727,1.5,1.128492,1.044944,1.022727,1.5,1.128492,models/hiroshima_municipal_stadium
1968,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,1.010661,1.184211,0.5,0.938967,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,1.010661,1.184211,0.5,0.938967,1.010661,1.184211,0.5,0.938967,1.010661,1.184211,0.5,0.938967,
1968,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.970383,1.111111,2.833333,1.285714,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.970383,1.111111,2.833333,1.285714,0.970383,1.111111,2.833333,1.285714,0.970383,1.111111,2.833333,1.285714,models/osaka_stadium
1968,NL,NSL,NSL,Fukuoka Lions,Heiwadai Stadium,34000,1.223577,0.842105,2.0,1.550562,NSL,NSL,NSL,34000,o,g,302,302,351,400,351,302,302,10,10,10,10,10,10,10,1.223577,0.842105,2.0,1.550562,1.223577,0.842105,2.0,1.550562,1.223577,0.842105,2.0,1.550562,models/heiwadai_stadium
1968,AL,SKA,SKA,Tokyo Atoms,Meiji Jingu Stadium,30969,0.917544,0.869565,0.625,0.827338,SKA,SKA,SKA,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.917544,0.869565,0.625,0.827338,0.917544,0.869565,0.625,0.827338,0.917544,0.869565,0.625,0.827338,
1968,NL,TKO,TKO,Tokyo Orions,Tokyo Stadium,35000,1.096296,1.031746,1.333333,1.170659,TKO,TKO,TKO,35000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.096296,1.031746,1.333333,1.170659,1.096296,1.031746,1.333333,1.170659,1.096296,1.031746,1.333333,1.170659,models/tokyo_stadium
1968,NL,TOF,TOF,Tokyo Flyers,Korakuen Stadium,42337,1.037657,0.949367,1.055556,1.093074,TOF,TOF,TOF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.037657,0.949367,1.055556,1.093074,1.037657,0.949367,1.055556,1.093074,1.037657,0.949367,1.055556,1.093074,models/korakuen_stadium
1968,AL,TYW,TYW,Yokohama Whales,Kawasaki Stadium,30000,0.859885,0.818182,1.0,0.783333,TYW,TYW,TYW,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,0.859885,0.818182,1.0,0.783333,0.859885,0.818182,1.0,0.783333,0.859885,0.818182,1.0,0.783333,models/kawasaki_baseball_stadium
1968,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.037657,0.949367,1.055556,1.093074,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.037657,0.949367,1.055556,1.093074,1.037657,0.949367,1.055556,1.093074,1.037657,0.949367,1.055556,1.093074,models/korakuen_stadium
1969,AL,ATM,ATM,Tokyo Atoms,Meiji Jingu Stadium,30969,0.933131,0.915254,0.9,0.811475,ATM,ATM,ATM,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.933131,0.915254,0.9,0.811475,0.933131,0.915254,0.9,0.811475,0.933131,0.915254,0.9,0.811475,
1969,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,0.985294,1.076923,5.5,1.142105,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,0.985294,1.076923,5.5,1.142105,0.985294,1.076923,5.5,1.142105,0.985294,1.076923,5.5,1.142105,
1969,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,1.082524,0.921053,0.454545,1.432749,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,1.082524,0.921053,0.454545,1.432749,1.082524,0.921053,0.454545,1.432749,1.082524,0.921053,0.454545,1.432749,models/nishinomiya_stadium
1969,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.066362,1.088235,2.333333,1.264706,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.066362,1.088235,2.333333,1.264706,1.066362,1.088235,2.333333,1.264706,1.066362,1.088235,2.333333,1.264706,
1969,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.92389,0.822222,1.0,1.024752,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.92389,0.822222,1.0,1.024752,0.92389,0.822222,1.0,1.024752,0.92389,0.822222,1.0,1.024752,models/hiroshima_municipal_stadium
1969,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,1.023981,1.055556,1.666667,1.310976,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,1.023981,1.055556,1.666667,1.310976,1.023981,1.055556,1.666667,1.310976,1.023981,1.055556,1.666667,1.310976,
1969,NL,LTO,LTO,Kawasaki Orions,Tokyo Stadium,35000,1.052539,1.066667,1.833333,1.162264,LTO,LTO,LTO,35000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.052539,1.066667,1.833333,1.162264,1.052539,1.066667,1.833333,1.162264,1.052539,1.066667,1.833333,1.162264,models/tokyo_stadium
1969,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.857658,1.214286,0.714286,0.751004,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.857658,1.214286,0.714286,0.751004,0.857658,1.214286,0.714286,0.751004,0.857658,1.214286,0.714286,0.751004,models/osaka_stadium
1969,NL,NSL,NSL,Fukuoka Lions,Heiwadai Stadium,34000,0.818868,1.0,0.6,0.764706,NSL,NSL,NSL,34000,o,g,302,302,351,400,351,302,302,10,10,10,10,10,10,10,0.818868,1.0,0.6,0.764706,0.818868,1.0,0.6,0.764706,0.818868,1.0,0.6,0.764706,models/heiwadai_stadium
1969,NL,TOF,TOF,Tokyo Flyers,Korakuen Stadium,42337,1.132875,1.179104,1.076923,1.18,TOF,TOF,TOF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.132875,1.179104,1.076923,1.18,1.132875,1.179104,1.076923,1.18,1.132875,1.179104,1.076923,1.18,models/korakuen_stadium
1969,AL,TYW,TYW,Yokohama Whales,Kawasaki Stadium,30000,1.056689,0.974359,1.333333,0.922727,TYW,TYW,TYW,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.056689,0.974359,1.333333,0.922727,1.056689,0.974359,1.333333,0.922727,1.056689,0.974359,1.333333,0.922727,models/kawasaki_baseball_stadium
1969,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.132875,1.179104,1.076923,1.18,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.132875,1.179104,1.076923,1.18,1.132875,1.179104,1.076923,1.18,1.132875,1.179104,1.076923,1.18,models/korakuen_stadium
1970,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,1.019231,0.976744,1.833333,1.059701,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,1.019231,0.976744,1.833333,1.059701,1.019231,0.976744,1.833333,1.059701,1.019231,0.976744,1.833333,1.059701,
1970,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.900407,1.189189,0.4,1.094595,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.900407,1.189189,0.4,1.094595,0.900407,1.189189,0.4,1.094595,0.900407,1.189189,0.4,1.094595,models/nishinomiya_stadium
1970,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.175182,1.466667,1.6,1.221477,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.175182,1.466667,1.6,1.221477,1.175182,1.466667,1.6,1.221477,1.175182,1.466667,1.6,1.221477,
1970,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.993724,1.088235,0.857143,1.073298,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.993724,1.088235,0.857143,1.073298,0.993724,1.088235,0.857143,1.073298,0.993724,1.088235,0.857143,1.073298,models/hiroshima_municipal_stadium
1970,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,1.040865,1.052632,0.5,1.08284,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,1.040865,1.052632,0.5,1.08284,1.040865,1.052632,0.5,1.08284,1.040865,1.052632,0.5,1.08284,
1970,NL,LTO,LTO,Kawasaki Orions,Tokyo Stadium,35000,1.170956,1.038462,1.0,1.324324,LTO,LTO,LTO,35000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.170956,1.038462,1.0,1.324324,1.170956,1.038462,1.0,1.324324,1.170956,1.038462,1.0,1.324324,models/tokyo_stadium
1970,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,1.122371,1.25,2.0,1.229249,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,1.122371,1.25,2.0,1.229249,1.122371,1.25,2.0,1.229249,1.122371,1.25,2.0,1.229249,models/osaka_stadium
1970,NL,NSL,NSL,Fukuoka Lions,Heiwadai Stadium,34000,0.850534,0.863636,0.0,0.735849,NSL,NSL,NSL,34000,o,g,302,302,351,400,351,302,302,10,10,10,10,10,10,10,0.850534,0.863636,0.0,0.735849,0.850534,0.863636,0.0,0.735849,0.850534,0.863636,0.0,0.735849,models/heiwadai_stadium
1970,NL,TOF,TOF,Tokyo Flyers,Korakuen Stadium,42337,0.993541,1.0,1.266667,0.988789,TOF,TOF,TOF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.993541,1.0,1.266667,0.988789,0.993541,1.0,1.266667,0.988789,0.993541,1.0,1.266667,0.988789,models/korakuen_stadium
1970,AL,TYW,TYW,Yokohama Whales,Kawasaki Stadium,30000,1.104218,1.166667,3.5,1.097701,TYW,TYW,TYW,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.104218,1.166667,3.5,1.097701,1.104218,1.166667,3.5,1.097701,1.104218,1.166667,3.5,1.097701,models/kawasaki_baseball_stadium
1970,AL,YKA,YKA,Tokyo Atoms,Meiji Jingu Stadium,30969,0.81162,0.829787,1.214286,0.669091,YKA,YKA,YKA,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.81162,0.829787,1.214286,0.669091,0.81162,0.829787,1.214286,0.669091,0.81162,0.829787,1.214286,0.669091,
1970,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,0.993541,1.0,1.266667,0.988789,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.993541,1.0,1.266667,0.988789,0.993541,1.0,1.266667,0.988789,0.993541,1.0,1.266667,0.988789,models/korakuen_stadium
1971,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,0.949153,1.023256,1.5,1.147541,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,0.949153,1.023256,1.5,1.147541,0.949153,1.023256,1.5,1.147541,0.949153,1.023256,1.5,1.147541,
1971,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,1.196217,1.025641,1.0,1.460396,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,1.196217,1.025641,1.0,1.460396,1.196217,1.025641,1.0,1.460396,1.196217,1.025641,1.0,1.460396,models/nishinomiya_stadium
1971,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,0.91796,0.972222,0.5,0.833333,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.91796,0.972222,0.5,0.833333,0.91796,0.972222,0.5,0.833333,0.91796,0.972222,0.5,0.833333,
1971,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.973469,0.975,3.5,1.0,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.973469,0.975,3.5,1.0,0.973469,0.975,3.5,1.0,0.973469,0.975,3.5,1.0,models/hiroshima_municipal_stadium
1971,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,1.074742,1.0,1.5,1.050279,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,1.074742,1.0,1.5,1.050279,1.074742,1.0,1.5,1.050279,1.074742,1.0,1.5,1.050279,
1971,NL,LTO,LTO,Kawasaki Orions,Tokyo Stadium,35000,1.075342,0.957447,2.333333,1.135922,LTO,LTO,LTO,35000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.075342,0.957447,2.333333,1.135922,1.075342,0.957447,2.333333,1.135922,1.075342,0.957447,2.333333,1.135922,models/tokyo_stadium
1971,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.972835,1.228571,1.75,1.027304,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.972835,1.228571,1.75,1.027304,0.972835,1.228571,1.75,1.027304,0.972835,1.228571,1.75,1.027304,models/osaka_stadium
1971,NL,NSL,NSL,Fukuoka Lions,Heiwadai Stadium,34000,0.917098,1.064516,0.666667,0.690909,NSL,NSL,NSL,34000,o,g,302,302,351,400,351,302,302,10,10,10,10,10,10,10,0.917098,1.064516,0.666667,0.690909,0.917098,1.064516,0.666667,0.690909,0.917098,1.064516,0.666667,0.690909,models/heiwadai_stadium
1971,NL,TOF,TOF,Tokyo Flyers,Korakuen Stadium,42337,0.991879,0.9375,1.416667,1.021898,TOF,TOF,TOF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.991879,0.9375,1.416667,1.021898,0.991879,0.9375,1.416667,1.021898,0.991879,0.9375,1.416667,1.021898,models/korakuen_stadium
1971,AL,TYW,TYW,Yokohama Whales,Kawasaki Stadium,30000,1.017903,0.96875,0.5,1.127517,TYW,TYW,TYW,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.017903,0.96875,0.5,1.127517,1.017903,0.96875,0.5,1.127517,1.017903,0.96875,0.5,1.127517,models/kawasaki_baseball_stadium
1971,AL,YKA,YKA,Tokyo Atoms,Meiji Jingu Stadium,30969,0.949343,1.065217,0.75,0.850187,YKA,YKA,YKA,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.949343,1.065217,0.75,0.850187,0.949343,1.065217,0.75,0.850187,0.949343,1.065217,0.75,0.850187,
1971,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,0.991879,0.9375,1.416667,1.021898,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.991879,0.9375,1.416667,1.021898,0.991879,0.9375,1.416667,1.021898,0.991879,0.9375,1.416667,1.021898,models/korakuen_stadium
1972,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,0.87522,0.843137,2.666667,0.876448,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,0.87522,0.843137,2.666667,0.876448,0.87522,0.843137,2.666667,0.876448,0.87522,0.843137,2.666667,0.876448,
1972,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.993492,1.028571,3.5,1.179245,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.993492,1.028571,3.5,1.179245,0.993492,1.028571,3.5,1.179245,0.993492,1.028571,3.5,1.179245,models/nishinomiya_stadium
1972,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,0.988839,1.30303,1.0,1.237179,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.988839,1.30303,1.0,1.237179,0.988839,1.30303,1.0,1.237179,0.988839,1.30303,1.0,1.237179,
1972,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.996055,0.857143,1.0,0.886076,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.996055,0.857143,1.0,0.886076,0.996055,0.857143,1.0,0.886076,0.996055,0.857143,1.0,0.886076,models/hiroshima_municipal_stadium
1972,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,1.029155,1.0,1.0,1.042553,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,1.029155,1.0,1.0,1.042553,1.029155,1.0,1.0,1.042553,1.029155,1.0,1.0,1.042553,
1972,NL,LTO,LTO,Kawasaki Orions,Tokyo Stadium,35000,0.959311,1.1,1.8,1.021341,LTO,LTO,LTO,35000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,0.959311,1.1,1.8,1.021341,0.959311,1.1,1.8,1.021341,0.959311,1.1,1.8,1.021341,models/tokyo_stadium
1972,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,1.084991,1.214286,2.0,1.10728,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,1.084991,1.214286,2.0,1.10728,1.084991,1.214286,2.0,1.10728,1.084991,1.214286,2.0,1.10728,models/osaka_stadium
1972,NL,NSL,NSL,Fukuoka Lions,Heiwadai Stadium,34000,0.854637,0.942857,2.5,0.787037,NSL,NSL,NSL,34000,o,g,302,302,351,400,351,302,302,10,10,10,10,10,10,10,0.854637,0.942857,2.5,0.787037,0.854637,0.942857,2.5,0.787037,0.854637,0.942857,2.5,0.787037,models/heiwadai_stadium
1972,NL,TOF,TOF,Tokyo Flyers,Korakuen Stadium,42337,1.128144,1.014286,0.894737,1.28392,TOF,TOF,TOF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.128144,1.014286,0.894737,1.28392,1.128144,1.014286,0.894737,1.28392,1.128144,1.014286,0.894737,1.28392,models/korakuen_stadium
1972,AL,TYW,TYW,Yokohama Whales,Kawasaki Stadium,30000,1.004348,0.974359,1.666667,1.008969,TYW,TYW,TYW,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.004348,0.974359,1.666667,1.008969,1.004348,0.974359,1.666667,1.008969,1.004348,0.974359,1.666667,1.008969,models/kawasaki_baseball_stadium
1972,AL,YKA,YKA,Tokyo Atoms,Meiji Jingu Stadium,30969,0.996176,1.02,1.083333,0.992727,YKA,YKA,YKA,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.996176,1.02,1.083333,0.992727,0.996176,1.02,1.083333,0.992727,0.996176,1.02,1.083333,0.992727,
1972,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.128144,1.014286,0.894737,1.28392,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.128144,1.014286,0.894737,1.28392,1.128144,1.014286,0.894737,1.28392,1.128144,1.014286,0.894737,1.28392,models/korakuen_stadium
1973,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,0.952083,0.888889,1.25,1.106383,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,0.952083,0.888889,1.25,1.106383,0.952083,0.888889,1.25,1.106383,0.952083,0.888889,1.25,1.106383,
1973,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,1.104408,1.21875,2.4,1.356784,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,1.104408,1.21875,2.4,1.356784,1.104408,1.21875,2.4,1.356784,1.104408,1.21875,2.4,1.356784,models/nishinomiya_stadium
1973,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,0.975771,0.809524,1.285714,1.065934,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.975771,0.809524,1.285714,1.065934,0.975771,0.809524,1.285714,1.065934,0.975771,0.809524,1.285714,1.065934,
1973,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.961864,1.052632,2.5,1.005291,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.961864,1.052632,2.5,1.005291,0.961864,1.052632,2.5,1.005291,0.961864,1.052632,2.5,1.005291,models/hiroshima_municipal_stadium
1973,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,0.901053,0.972973,1.0,0.754864,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,0.901053,0.972973,1.0,0.754864,0.901053,0.972973,1.0,0.754864,0.901053,0.972973,1.0,0.754864,
1973,NL,LTO,LTO,Kawasaki Orions,Miyagi Prefectural Stadium,28000,1.137778,1.0,1.25,1.393617,LTO,LTO,LTO,28000,o,g,328,328,381,400,381,328,328,9,9,9,9,9,9,9,1.137778,1.0,1.25,1.393617,1.137778,1.0,1.25,1.393617,1.137778,1.0,1.25,1.393617,
1973,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,1.031955,1.352941,4.0,1.111111,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,1.031955,1.352941,4.0,1.111111,1.031955,1.352941,4.0,1.111111,1.031955,1.352941,4.0,1.111111,models/osaka_stadium
1973,NL,NTF,NTF,Tokyo Flyers,Korakuen Stadium,42337,0.917889,0.940476,0.5,0.951515,NTF,NTF,NTF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.917889,0.940476,0.5,0.951515,0.917889,0.940476,0.5,0.951515,0.917889,0.940476,0.5,0.951515,models/korakuen_stadium
1973,NL,TPL,TPL,Fukuoka Lions,Heiwadai Stadium,34000,0.900844,0.95,0.5,1.024752,TPL,TPL,TPL,34000,o,g,302,302,351,400,351,302,302,10,10,10,10,10,10,10,0.900844,0.95,0.5,1.024752,0.900844,0.95,0.5,1.024752,0.900844,0.95,0.5,1.024752,models/heiwadai_stadium
1973,AL,TYW,TYW,Yokohama Whales,Kawasaki Stadium,30000,1.015491,0.928571,1.5,1.058577,TYW,TYW,TYW,30000,o,g,295,295,344,394,344,295,295,10,10,10,10,10,10,10,1.015491,0.928571,1.5,1.058577,1.015491,0.928571,1.5,1.058577,1.015491,0.928571,1.5,1.058577,models/kawasaki_baseball_stadium
1973,AL,YKA,YKA,Tokyo Atoms,Meiji Jingu Stadium,30969,0.915842,0.960784,1.545455,0.900369,YKA,YKA,YKA,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.915842,0.960784,1.545455,0.900369,0.915842,0.960784,1.545455,0.900369,0.915842,0.960784,1.545455,0.900369,
1973,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,0.917889,0.940476,0.5,0.951515,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.917889,0.940476,0.5,0.951515,0.917889,0.940476,0.5,0.951515,0.917889,0.940476,0.5,0.951515,models/korakuen_stadium
1974,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,1.033708,1.186047,1.333333,1.055147,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,1.033708,1.186047,1.333333,1.055147,1.033708,1.186047,1.333333,1.055147,1.033708,1.186047,1.333333,1.055147,
1974,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.939457,1.027027,0.833333,1.116379,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.939457,1.027027,0.833333,1.116379,0.939457,1.027027,0.833333,1.116379,0.939457,1.027027,0.833333,1.116379,models/nishinomiya_stadium
1974,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,0.924612,1.0,1.25,0.933702,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.924612,1.0,1.25,0.933702,0.924612,1.0,1.25,0.933702,0.924612,1.0,1.25,0.933702,
1974,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.93865,0.948718,0.6,0.867925,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.93865,0.948718,0.6,0.867925,0.93865,0.948718,0.6,0.867925,0.93865,0.948718,0.6,0.867925,models/hiroshima_municipal_stadium
1974,NL,KNB,KNB,Osaka Buffaloes,Nippon Life Stadium,20500,0.943787,0.833333,0.285714,0.987097,KNB,KNB,KNB,20500,o,g,297,297,351,381,351,297,297,14,14,14,14,14,14,14,0.943787,0.833333,0.285714,0.987097,0.943787,0.833333,0.285714,0.987097,0.943787,0.833333,0.285714,0.987097,
1974,NL,LTO,LTO,Kawasaki Orions,Miyagi Prefectural Stadium,28000,1.028689,0.818182,1.833333,0.991071,LTO,LTO,LTO,28000,o,g,328,328,381,400,381,328,328,9,9,9,9,9,9,9,1.028689,0.818182,1.833333,0.991071,1.028689,0.818182,1.833333,0.991071,1.028689,0.818182,1.833333,0.991071,
1974,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,1.049383,1.125,1.111111,1.144186,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,1.049383,1.125,1.111111,1.144186,1.049383,1.125,1.111111,1.144186,1.049383,1.125,1.111111,1.144186,models/osaka_stadium
1974,NL,NPH,NPH,Sapporo Fighters,Korakuen Stadium,42337,1.060976,0.952381,0.909091,1.121348,NPH,NPH,NPH,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.060976,0.952381,0.909091,1.121348,1.060976,0.952381,0.909091,1.121348,1.060976,0.952381,0.909091,1.121348,models/korakuen_stadium
1974,NL,TPL,TPL,Fukuoka Lions,Heiwadai Stadium,34000,0.870968,1.029412,0.2,0.876847,TPL,TPL,TPL,34000,o,g,302,302,351,400,351,302,302,10,10,10,10,10,10,10,0.870968,1.029412,0.2,0.876847,0.870968,1.029412,0.2,0.876847,0.870968,1.029412,0.2,0.876847,models/heiwadai_stadium
