playerID,yearID,stint,teamName,LeagueName,G,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,LevelsBelow,ros_team_id,hist_team_id
inosh17,2017,1,Yokosuka BayStars,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
ishid17,2017,1,Yokosuka BayStars,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
ishik17,2017,1,Yokosuka BayStars,Eastern League,20,0,49,10,15,5,0,1,5,3,0,7,11,0,1,0,0,1,,1,DNB2,DNB2
kagas17,2017,1,Yokosuka BayStars,Eastern League,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
kakit17,2017,1,Yokosuka BayStars,Eastern League,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
kamei17,2017,1,Yokosuka BayStars,Eastern League,51,0,101,8,17,3,1,2,9,0,0,3,25,0,0,5,0,1,,1,DNB2,DNB2
karin17,2017,1,Yokosuka BayStars,Eastern League,63,0,134,16,18,2,0,1,8,2,0,18,45,0,3,5,0,1,,1,DNB2,DNB2
kasai17,2017,1,Yokosuka BayStars,Eastern League,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
klein17,2017,1,Yokosuka BayStars,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
kobay17,2017,1,Yokosuka BayStars,Eastern League,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
kosug17,2017,1,Yokosuka BayStars,Eastern League,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
kuboy17,2017,1,Yokosuka BayStars,Eastern League,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
kumab17,2017,1,Yokosuka BayStars,Eastern League,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
kuniy17,2017,1,Yokosuka BayStars,Eastern League,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
kurob17,2017,1,Yokosuka BayStars,Eastern League,32,0,91,5,25,2,0,2,12,1,0,6,16,0,1,3,0,3,,1,DNB2,DNB2
kyoya17,2017,1,Yokosuka BayStars,Eastern League,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
matsu17,2017,1,Yokosuka BayStars,Eastern League,89,0,204,22,51,5,1,7,20,1,0,21,44,0,4,2,0,4,,1,DNB2,DNB2
matsu17,2017,1,Yokosuka BayStars,Eastern League,69,0,162,22,49,7,1,5,20,4,0,22,22,0,0,1,1,3,,1,DNB2,DNB2
matsu17,2017,1,Yokosuka BayStars,Eastern League,102,0,298,28,55,14,0,2,25,6,6,37,95,0,1,16,1,5,,1,DNB2,DNB2
mikam17,2017,1,Yokosuka BayStars,Eastern League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
minei17,2017,1,Yokosuka BayStars,Eastern League,15,0,45,4,12,3,0,1,3,0,0,1,8,0,0,1,0,0,,1,DNB2,DNB2
mishi17,2017,1,Yokosuka BayStars,Eastern League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
miyaz17,2017,1,Yokosuka BayStars,Eastern League,5,0,14,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,DNB2,DNB2
mizun17,2017,1,Yokosuka BayStars,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
momos17,2017,1,Yokosuka BayStars,Eastern League,54,0,104,15,16,3,1,0,8,2,3,14,33,0,1,4,1,2,,1,DNB2,DNB2
nishi17,2017,1,Yokosuka BayStars,Eastern League,39,0,100,18,35,3,1,0,13,9,4,12,11,0,0,2,2,1,,1,DNB2,DNB2
nogaw17,2017,1,Yokosuka BayStars,Eastern League,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
ohara17,2017,1,Yokosuka BayStars,Eastern League,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
onaka17,2017,1,Yokosuka BayStars,Eastern League,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
otosa17,2017,1,Yokosuka BayStars,Eastern League,18,0,44,7,16,1,0,1,7,2,1,9,7,0,1,2,1,0,,1,DNB2,DNB2
patto17,2017,1,Yokosuka BayStars,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
sanok17,2017,1,Yokosuka BayStars,Eastern League,77,0,243,30,62,15,0,11,35,1,1,29,46,0,1,0,0,7,,1,DNB2,DNB2
sekin17,2017,1,Yokosuka BayStars,Eastern League,71,0,254,28,69,7,0,4,23,17,6,29,41,0,1,8,1,2,,1,DNB2,DNB2
shiba17,2017,1,Yokosuka BayStars,Eastern League,7,0,17,2,6,2,1,0,3,0,1,5,2,0,0,3,0,0,,1,DNB2,DNB2
shimo17,2017,1,Yokosuka BayStars,Eastern League,63,0,89,8,19,3,0,0,5,0,1,17,9,1,1,0,1,2,,1,DNB2,DNB2
shind17,2017,1,Yokosuka BayStars,Eastern League,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
shira17,2017,1,Yokosuka BayStars,Eastern League,73,0,166,22,42,6,0,6,28,0,1,28,42,0,2,0,3,8,,1,DNB2,DNB2
shira17,2017,1,Yokosuka BayStars,Eastern League,49,0,149,21,36,8,1,5,16,1,1,13,27,1,4,1,0,4,,1,DNB2,DNB2
sudak17,2017,1,Yokosuka BayStars,Eastern League,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
sunad17,2017,1,Yokosuka BayStars,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
taira17,2017,1,Yokosuka BayStars,Eastern League,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
takaj17,2017,1,Yokosuka BayStars,Eastern League,12,0,39,2,7,3,0,0,2,0,0,2,17,0,0,0,1,0,,1,DNB2,DNB2
takas17,2017,1,Yokosuka BayStars,Eastern League,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,DNB2,DNB2
