BBRefMinorsID,Year,Stint,Team Name,LeagueName,W,L,G,GS,CG,SHO,SV,IP,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BF,GF,R,SH,SF,GIDP,LevelsBelow,ros_team_id,hist_team_id,OOTP Player ID
kanet11,2011,1,Tokyo Giants,Eastern League,1,1,3,0,0,0,0,6,0,3,6,0,0,,2,5,6,0,0,29,,0,,,,1,YMG2,YMG2,
kasah11,2011,1,Tokyo Giants,Eastern League,5,4,15,0,1,1,0,81,0,25,64,3,5,,21,20,37,0,2,322,,1,,,,1,YMG2,YMG2,
kishi11,2011,1,Tokyo Giants,Eastern League,1,0,20,0,0,0,0,16,0,9,18,1,2,,4,5,9,0,0,73,,0,,,,1,YMG2,YMG2,
koyam11,2011,1,Tokyo Giants,Eastern League,4,5,17,0,0,0,0,83,0,32,70,6,7,,29,22,64,0,8,341,,1,,,,1,YMG2,YMG2,
linyi11,2011,1,Tokyo Giants,Eastern League,3,4,52,0,0,0,16,51,0,19,44,2,5,,17,23,61,2,4,223,,0,,,,1,YMG2,YMG2,
miyag11,2011,1,Tokyo Giants,Eastern League,3,0,4,0,0,0,0,19,0,3,14,0,0,,0,5,11,0,0,73,,0,,,,1,YMG2,YMG2,
miyam11,2011,1,Tokyo Giants,Eastern League,1,1,9,0,0,0,0,21,0,14,20,1,1,,12,14,19,0,2,98,,0,,,,1,YMG2,YMG2,
nakam11,2011,1,Tokyo Giants,Eastern League,1,1,42,0,0,0,5,40,0,8,35,2,1,,7,12,35,2,0,171,,0,,,,1,YMG2,YMG2,
nakaz11,2011,1,Tokyo Giants,Eastern League,3,2,23,0,0,0,0,38,0,18,36,5,1,,16,12,30,0,1,159,,0,,,,1,YMG2,YMG2,
narus11,2011,1,Tokyo Giants,Eastern League,0,0,3,0,0,0,0,3,0,0,1,0,0,,0,1,1,0,0,11,,0,,,,1,YMG2,YMG2,
nomag11,2011,1,Tokyo Giants,Eastern League,2,1,25,0,0,0,1,23,0,9,18,2,2,,9,8,20,1,1,96,,0,,,,1,YMG2,YMG2,
ochid11,2011,1,Tokyo Giants,Eastern League,0,1,6,0,0,0,0,6,0,3,9,0,0,,3,3,6,0,2,32,,0,,,,1,YMG2,YMG2,
odach11,2011,1,Tokyo Giants,Eastern League,0,0,9,0,0,0,0,7,0,6,5,0,0,,6,9,8,0,1,35,,1,,,,1,YMG2,YMG2,
onoju11,2011,1,Tokyo Giants,Eastern League,4,2,17,0,1,0,0,67,0,26,62,5,2,,21,12,56,0,3,276,,1,,,,1,YMG2,YMG2,
romer11,2011,1,Tokyo Giants,Eastern League,1,0,18,0,0,0,1,15,0,2,10,0,0,,1,7,14,0,0,63,,0,,,,1,YMG2,YMG2,
sunag11,2011,1,Tokyo Giants,Eastern League,5,2,51,0,0,0,0,50,0,16,42,4,5,,16,20,47,0,1,210,,1,,,,1,YMG2,YMG2,
takag11,2011,1,Tokyo Giants,Eastern League,0,0,8,0,0,0,1,9,0,0,5,0,1,,0,1,6,1,0,33,,0,,,,1,YMG2,YMG2,
tanak11,2011,1,Tokyo Giants,Eastern League,0,1,3,0,0,0,0,6,0,4,8,0,0,,3,0,3,0,0,26,,0,,,,1,YMG2,YMG2,
tonos11,2011,1,Tokyo Giants,Eastern League,1,0,1,0,0,0,0,3,0,0,3,0,0,,0,1,4,0,0,13,,0,,,,1,YMG2,YMG2,
torre11,2011,1,Tokyo Giants,Eastern League,7,3,14,0,1,0,0,74,0,23,63,4,3,,21,15,71,0,1,302,,0,,,,1,YMG2,YMG2,
uenot11,2011,1,Tokyo Giants,Eastern League,2,4,38,0,0,0,8,32,0,16,29,6,2,,16,11,28,0,2,138,,0,,,,1,YMG2,YMG2,
utsum11,2011,1,Tokyo Giants,Eastern League,0,0,1,0,0,0,0,3,0,0,1,0,0,,0,0,3,0,0,11,,0,,,,1,YMG2,YMG2,
yamag11,2011,1,Tokyo Giants,Eastern League,0,1,2,0,0,0,0,2,0,4,4,0,0,,0,1,3,0,0,12,,0,,,,1,YMG2,YMG2,
asaku12,2012,1,Nagoya Dragons,Western League,0,0,25,0,0,0,0,24,0,8,24,2,0,,6,6,14,0,2,106,,0,,,,1,CHD2,CHD2,
asaot12,2012,1,Nagoya Dragons,Western League,1,0,16,0,0,0,3,15,0,7,16,2,0,,7,7,9,0,1,68,,0,,,,1,CHD2,CHD2,
hirai12,2012,1,Nagoya Dragons,Western League,1,0,25,0,0,0,0,22,0,10,29,1,0,,9,6,17,0,0,100,,0,,,,1,CHD2,CHD2,
hisam12,2012,1,Nagoya Dragons,Western League,2,2,20,0,0,0,0,20,0,11,25,1,0,,10,4,11,0,1,86,,0,,,,1,CHD2,CHD2,
itoju12,2012,1,Nagoya Dragons,Western League,1,1,8,0,0,0,0,42,0,22,46,2,4,,21,11,23,0,1,181,,0,,,,1,CHD2,CHD2,
iwata12,2012,1,Nagoya Dragons,Western League,1,1,4,0,0,0,0,13,0,2,11,0,0,,0,6,12,0,1,55,,0,,,,1,CHD2,CHD2,
kawai12,2012,1,Nagoya Dragons,Western League,2,1,8,0,0,0,1,33,0,2,25,0,0,,2,2,14,0,0,120,,0,,,,1,CHD2,CHD2,
kawak12,2012,1,Nagoya Dragons,Western League,3,3,11,0,0,0,0,46,0,23,45,4,3,,22,5,21,0,0,186,,1,,,,1,CHD2,CHD2,
kawas12,2012,1,Nagoya Dragons,Western League,0,2,14,0,0,0,0,21,0,17,25,0,0,,9,12,12,0,2,95,,0,,,,1,CHD2,CHD2,
kongo12,2012,1,Nagoya Dragons,Western League,4,1,43,0,0,0,0,40,0,19,50,1,2,,15,7,22,0,2,177,,0,,,,1,CHD2,CHD2,
misek12,2012,1,Nagoya Dragons,Western League,0,0,12,0,0,0,0,8,0,5,11,0,0,,5,4,1,0,0,36,,0,,,,1,CHD2,CHD2,
mutoy12,2012,1,Nagoya Dragons,Western League,0,1,8,0,0,0,0,7,0,4,7,0,0,,2,1,4,0,2,30,,0,,,,1,CHD2,CHD2,
nakat12,2012,1,Nagoya Dragons,Western League,1,1,5,0,0,0,0,22,0,12,23,1,0,,10,7,15,0,0,95,,0,,,,1,CHD2,CHD2,
nelso12,2012,1,Nagoya Dragons,Western League,3,0,8,0,0,0,0,22,0,3,11,1,0,,2,2,14,0,1,77,,0,,,,1,CHD2,CHD2,
nishi12,2012,1,Nagoya Dragons,Western League,7,4,17,0,1,1,0,80,0,23,65,3,4,,23,25,45,0,0,322,,0,,,,1,CHD2,CHD2,
ogasa12,2012,1,Nagoya Dragons,Western League,2,4,14,0,0,0,1,61,0,23,62,3,3,,19,13,36,0,4,251,,1,,,,1,CHD2,CHD2,
ogawa12,2012,1,Nagoya Dragons,Western League,4,5,16,0,0,0,0,82,0,38,99,6,7,,32,31,48,0,6,375,,0,,,,1,CHD2,CHD2,
oguma12,2012,1,Nagoya Dragons,Western League,2,3,39,0,0,0,16,39,0,11,33,2,0,,10,5,36,1,1,155,,0,,,,1,CHD2,CHD2,
okada12,2012,1,Nagoya Dragons,Western League,0,3,22,0,0,0,0,19,0,6,20,0,2,,4,8,8,0,0,89,,0,,,,1,CHD2,CHD2,
onoyu12,2012,1,Nagoya Dragons,Western League,3,2,11,0,0,0,0,65,0,18,44,1,0,,13,19,65,0,2,250,,0,,,,1,CHD2,CHD2,
saito12,2012,1,Nagoya Dragons,Western League,0,0,23,0,0,0,0,22,0,14,29,1,0,,12,5,11,0,0,100,,0,,,,1,CHD2,CHD2,
shimi12,2012,1,Nagoya Dragons,Western League,0,1,24,0,0,0,0,23,0,10,27,0,2,,10,1,13,0,0,99,,0,,,,1,CHD2,CHD2,
songs12,2012,1,Nagoya Dragons,Western League,0,1,2,0,0,0,0,0,0,2,1,0,0,,2,3,0,0,1,6,,0,,,,1,CHD2,CHD2,
sotoe12,2012,1,Nagoya Dragons,Western League,0,0,12,0,0,0,0,14,0,4,15,0,1,,3,4,7,0,0,61,,0,,,,1,CHD2,CHD2,
suzuk12,2012,1,Nagoya Dragons,Western League,1,1,16,0,0,0,0,11,0,8,10,2,1,,8,6,5,0,0,51,,0,,,,1,CHD2,CHD2,
tajim12,2012,1,Nagoya Dragons,Western League,0,0,1,0,0,0,0,1,0,0,2,0,0,,0,0,1,0,0,4,,0,,,,1,CHD2,CHD2,
takah12,2012,1,Nagoya Dragons,Western League,0,1,23,0,0,0,2,21,0,6,14,0,1,,3,7,13,0,1,82,,0,,,,1,CHD2,CHD2,
takas12,2012,1,Nagoya Dragons,Western League,1,0,17,0,0,0,0,16,0,14,17,1,1,,11,15,7,0,1,80,,0,,,,1,CHD2,CHD2,
tsuji12,2012,1,Nagoya Dragons,Western League,2,7,23,0,0,0,0,62,0,32,70,6,4,,28,10,36,0,1,269,,2,,,,1,CHD2,CHD2,
yachi12,2012,1,Nagoya Dragons,Western League,3,3,37,0,0,0,3,37,0,11,31,0,1,,10,17,26,0,0,159,,0,,,,1,CHD2,CHD2,
yamai12,2012,1,Nagoya Dragons,Western League,0,1,1,0,0,0,0,4,0,1,1,0,0,,0,3,2,1,0,19,,0,,,,1,CHD2,CHD2,
yamam12,2012,1,Nagoya Dragons,Western League,0,3,8,0,0,0,0,29,0,10,25,1,1,,9,8,15,0,0,119,,0,,,,1,CHD2,CHD2,
yamau12,2012,1,Nagoya Dragons,Western League,0,1,1,0,0,0,0,6,0,3,5,0,0,,0,0,5,0,0,25,,0,,,,1,CHD2,CHD2,
yoshi12,2012,1,Nagoya Dragons,Western League,0,1,4,0,0,0,0,12,0,4,11,0,0,,4,0,9,0,0,47,,0,,,,1,CHD2,CHD2,
amemi12,2012,1,Tokyo Giants,Eastern League,0,0,2,0,0,0,0,3,0,0,1,0,1,,0,0,5,0,0,11,,0,,,,1,YMG2,YMG2,
asaih12,2012,1,Tokyo Giants,Eastern League,1,2,29,0,0,0,0,48,0,23,48,4,0,,21,22,38,0,2,211,,1,,,,1,YMG2,YMG2,
egara12,2012,1,Tokyo Giants,Eastern League,3,3,11,0,0,0,0,40,0,21,30,2,3,,20,18,35,0,5,169,,0,,,,1,YMG2,YMG2,
fukud12,2012,1,Tokyo Giants,Eastern League,0,0,5,0,0,0,2,6,0,0,2,0,0,,0,1,9,0,0,21,,0,,,,1,YMG2,YMG2,
furuk12,2012,1,Tokyo Giants,Eastern League,0,0,25,0,0,0,0,19,0,1,12,0,1,,1,5,12,0,0,73,,0,,,,1,YMG2,YMG2,
gonza12,2012,1,Tokyo Giants,Eastern League,0,2,3,0,0,0,0,11,0,12,19,3,1,,12,4,5,0,0,55,,0,,,,1,YMG2,YMG2,
hoshi12,2012,1,Tokyo Giants,Eastern League,1,1,11,0,0,0,0,10,0,11,12,0,1,,6,2,13,0,1,48,,0,,,,1,YMG2,YMG2,
ichio12,2012,1,Tokyo Giants,Eastern League,7,1,46,0,0,0,14,48,0,3,33,0,1,,3,15,50,1,2,191,,0,,,,1,YMG2,YMG2,
imamu12,2012,1,Tokyo Giants,Eastern League,3,1,14,0,1,1,0,41,0,20,34,1,1,,12,19,12,0,0,173,,0,,,,1,YMG2,YMG2,
kanet12,2012,1,Tokyo Giants,Eastern League,3,2,21,0,0,0,0,45,0,17,45,0,1,,11,15,35,0,1,194,,0,,,,1,YMG2,YMG2,
kasah12,2012,1,Tokyo Giants,Eastern League,5,4,20,0,0,0,0,91,0,40,96,7,2,,30,30,71,0,6,395,,0,,,,1,YMG2,YMG2,
kishi12,2012,1,Tokyo Giants,Eastern League,8,5,23,0,0,0,0,91,0,33,78,3,9,,24,24,54,0,2,379,,0,,,,1,YMG2,YMG2,
koyam12,2012,1,Tokyo Giants,Eastern League,5,6,18,0,2,1,0,88,0,29,75,3,1,,17,25,66,0,3,357,,1,,,,1,YMG2,YMG2,
kumey12,2012,1,Tokyo Giants,Eastern League,0,0,15,0,0,0,0,10,0,8,10,1,3,,7,7,5,0,0,49,,0,,,,1,YMG2,YMG2,
linyi12,2012,1,Tokyo Giants,Eastern League,0,1,30,0,0,0,1,30,0,14,22,0,4,,11,22,23,0,2,138,,0,,,,1,YMG2,YMG2,
mathi12,2012,1,Tokyo Giants,Eastern League,0,1,3,0,0,0,0,10,0,5,8,0,0,,4,9,10,0,0,47,,1,,,,1,YMG2,YMG2,
matsu12,2012,1,Tokyo Giants,Eastern League,2,2,7,0,0,0,0,24,0,12,25,2,3,,12,9,22,0,5,107,,0,,,,1,YMG2,YMG2,
miyag12,2012,1,Tokyo Giants,Eastern League,0,0,3,0,0,0,0,14,0,3,12,0,0,,2,5,4,0,0,56,,1,,,,1,YMG2,YMG2,
narus12,2012,1,Tokyo Giants,Eastern League,0,0,2,0,0,0,0,0,0,6,5,1,0,,4,1,1,0,0,9,,0,,,,1,YMG2,YMG2,
nomag12,2012,1,Tokyo Giants,Eastern League,1,3,46,0,0,0,9,47,0,15,47,1,4,,13,11,37,0,3,202,,0,,,,1,YMG2,YMG2,
odach12,2012,1,Tokyo Giants,Eastern League,2,1,23,0,0,0,0,23,0,7,13,1,3,,6,14,25,0,1,95,,0,,,,1,YMG2,YMG2,
onoju12,2012,1,Tokyo Giants,Eastern League,4,6,18,0,0,0,0,75,0,42,82,7,5,,41,18,44,0,4,320,,0,,,,1,YMG2,YMG2,
romer12,2012,1,Tokyo Giants,Eastern League,1,0,15,0,0,0,1,13,0,16,28,2,1,,7,3,8,0,2,73,,0,,,,1,YMG2,YMG2,
sanad12,2012,1,Tokyo Giants,Eastern League,1,1,17,0,0,0,0,13,0,10,15,0,1,,9,5,6,0,1,62,,0,,,,1,YMG2,YMG2,
sawam12,2012,1,Tokyo Giants,Eastern League,0,1,1,0,0,0,0,3,0,2,4,0,0,,2,1,3,0,0,14,,0,,,,1,YMG2,YMG2,
tahar12,2012,1,Tokyo Giants,Eastern League,0,0,16,0,0,0,0,21,0,4,14,1,2,,4,3,10,0,0,81,,0,,,,1,YMG2,YMG2,
takag12,2012,1,Tokyo Giants,Eastern League,1,0,12,0,0,0,0,13,0,2,7,1,0,,1,8,17,0,0,59,,1,,,,1,YMG2,YMG2,
takag12,2012,1,Tokyo Giants,Eastern League,0,1,2,0,0,0,0,2,0,2,3,0,0,,2,1,2,0,0,11,,0,,,,1,YMG2,YMG2,
tanak12,2012,1,Tokyo Giants,Eastern League,0,0,2,0,0,0,0,0,0,4,3,0,0,,4,3,1,0,1,8,,0,,,,1,YMG2,YMG2,
tonos12,2012,1,Tokyo Giants,Eastern League,1,6,18,0,0,0,0,66,0,43,70,9,5,,43,34,45,0,4,301,,1,,,,1,YMG2,YMG2,
tsuch12,2012,1,Tokyo Giants,Eastern League,2,2,20,0,0,0,0,51,0,17,40,2,2,,14,22,42,0,5,217,,0,,,,1,YMG2,YMG2,
tsuch12,2012,1,Tokyo Giants,Eastern League,0,0,5,0,0,0,0,5,0,7,8,1,1,,6,6,5,0,0,31,,0,,,,1,YMG2,YMG2,
tsuji12,2012,1,Tokyo Giants,Eastern League,2,2,43,0,0,0,0,45,0,15,37,1,3,,13,25,22,0,9,198,,0,,,,1,YMG2,YMG2,
watan12,2012,1,Tokyo Giants,Eastern League,0,0,2,0,0,0,0,+,0,1,1,0,0,,1,1,0,0,0,2,,0,,,,1,YMG2,YMG2,
araka12,2012,1,Fukuoka Hawks,Western League,1,1,5,0,0,0,0,21,0,10,23,0,1,,9,12,12,0,1,97,,0,,,,1,SBH2,SBH2,
arima12,2012,1,Fukuoka Hawks,Western League,1,1,21,0,0,0,0,25,0,11,24,0,2,,9,13,14,0,2,113,,0,,,,1,SBH2,SBH2,
barri12,2012,1,Fukuoka Hawks,Western League,1,0,1,0,0,0,0,6,0,0,2,0,0,,0,3,3,0,0,24,,0,,,,1,SBH2,SBH2,
castr12,2012,1,Fukuoka Hawks,Western League,3,2,38,0,0,0,5,43,0,17,33,0,2,,10,23,30,0,5,185,,0,,,,1,SBH2,SBH2,
chika12,2012,1,Fukuoka Hawks,Western League,1,0,5,0,0,0,0,7,0,2,5,0,0,,1,5,4,0,0,30,,0,,,,1,SBH2,SBH2,
doyle12,2012,1,Fukuoka Hawks,Western League,4,2,9,0,0,0,0,41,0,12,32,1,1,,7,7,31,0,0,164,,0,,,,1,SBH2,SBH2,
falke12,2012,1,Fukuoka Hawks,Western League,0,0,2,0,0,0,0,2,0,2,4,0,0,,2,1,2,0,0,10,,0,,,,1,SBH2,SBH2,
fujio12,2012,1,Fukuoka Hawks,Western League,0,0,8,0,0,0,0,10,0,1,8,0,0,,1,3,7,0,1,39,,0,,,,1,SBH2,SBH2,
hoash12,2012,1,Fukuoka Hawks,Western League,0,2,4,0,0,0,0,17,0,19,27,1,0,,18,9,5,0,0,84,,0,,,,1,SBH2,SBH2,
hoshi12,2012,1,Fukuoka Hawks,Western League,0,0,1,0,0,0,0,2,0,1,3,0,0,,1,0,3,0,0,8,,0,,,,1,SBH2,SBH2,
itoda12,2012,1,Fukuoka Hawks,Western League,0,0,2,0,0,0,0,3,0,0,1,0,2,,0,1,2,0,0,12,,0,,,,1,SBH2,SBH2,
iwasa12,2012,1,Fukuoka Hawks,Western League,2,0,3,0,0,0,0,15,0,2,11,0,0,,2,1,6,0,1,53,,0,,,,1,SBH2,SBH2,
kamiu12,2012,1,Fukuoka Hawks,Western League,2,4,12,0,0,0,1,45,0,17,35,3,0,,14,11,34,0,3,178,,0,,,,1,SBH2,SBH2,
kanaz12,2012,1,Fukuoka Hawks,Western League,1,0,7,0,0,0,1,8,0,1,6,0,1,,1,2,6,0,0,32,,0,,,,1,SBH2,SBH2,
katto12,2012,1,Fukuoka Hawks,Western League,0,2,35,0,0,0,3,42,0,11,27,1,1,,10,10,33,0,5,163,,0,,,,1,SBH2,SBH2,
kawah12,2012,1,Fukuoka Hawks,Western League,4,7,19,0,0,0,1,85,0,43,75,2,3,,34,39,64,0,3,368,,0,,,,1,SBH2,SBH2,
kayam12,2012,1,Fukuoka Hawks,Western League,3,2,34,0,0,0,3,37,0,11,33,2,3,,9,10,35,0,1,155,,0,,,,1,SBH2,SBH2,
kimmu12,2012,1,Fukuoka Hawks,Western League,0,0,13,0,0,0,6,14,0,1,3,0,0,,1,1,6,0,0,47,,0,,,,1,SBH2,SBH2,
kumey12,2012,1,Fukuoka Hawks,Western League,1,4,19,0,0,0,1,25,0,15,24,2,7,,13,11,14,0,1,115,,0,,,,1,SBH2,SBH2,
miura12,2012,1,Fukuoka Hawks,Western League,0,2,8,0,0,0,0,21,0,9,22,1,0,,7,8,9,0,0,93,,1,,,,1,SBH2,SBH2,
nihoa12,2012,1,Fukuoka Hawks,Western League,11,0,17,0,3,2,0,87,0,19,79,2,1,,14,22,50,0,2,361,,0,,,,1,SBH2,SBH2,
obash12,2012,1,Fukuoka Hawks,Western League,2,2,10,0,0,0,0,29,0,14,32,4,2,,11,17,24,0,2,133,,0,,,,1,SBH2,SBH2,
ogura12,2012,1,Fukuoka Hawks,Western League,0,0,5,0,0,0,0,5,0,8,8,1,0,,6,3,3,0,3,26,,0,,,,1,SBH2,SBH2,
otona12,2012,1,Fukuoka Hawks,Western League,1,1,2,0,0,0,0,11,0,5,6,0,1,,2,9,11,0,0,50,,0,,,,1,SBH2,SBH2,
pinto12,2012,1,Fukuoka Hawks,Western League,1,4,13,0,0,0,0,36,0,15,25,2,5,,12,19,34,0,1,154,,0,,,,1,SBH2,SBH2,
romer12,2012,1,Fukuoka Hawks,Western League,1,0,18,0,0,0,2,18,0,1,13,0,0,,1,5,12,0,1,71,,0,,,,1,SBH2,SBH2,
senga12,2012,1,Fukuoka Hawks,Western League,7,3,21,0,1,1,0,108,0,21,73,2,4,,16,48,83,0,5,440,,2,,,,1,SBH2,SBH2,
shimi12,2012,1,Fukuoka Hawks,Western League,1,0,8,0,0,0,0,8,0,1,5,0,0,,0,2,7,0,0,30,,0,,,,1,SBH2,SBH2,
taked12,2012,1,Fukuoka Hawks,Western League,0,0,4,0,0,0,0,17,0,3,11,1,0,,3,5,12,0,0,66,,0,,,,1,SBH2,SBH2,
tatsu12,2012,1,Fukuoka Hawks,Western League,5,2,15,0,0,0,1,87,0,29,78,1,4,,29,31,45,0,6,355,,0,,,,1,SBH2,SBH2,
yanag12,2012,1,Fukuoka Hawks,Western League,1,0,11,0,0,0,0,11,0,7,11,2,1,,5,2,8,0,2,45,,0,,,,1,SBH2,SBH2,
yanas12,2012,1,Fukuoka Hawks,Western League,1,1,18,0,0,0,4,21,0,7,22,1,0,,7,5,16,0,0,89,,0,,,,1,SBH2,SBH2,
yangy12,2012,1,Fukuoka Hawks,Western League,0,0,12,0,0,0,1,15,0,3,10,1,0,,3,3,9,0,0,58,,0,,,,1,SBH2,SBH2,
yoshi12,2012,1,Fukuoka Hawks,Western League,1,0,9,0,0,0,1,13,0,1,9,0,0,,1,4,11,0,0,52,,0,,,,1,SBH2,SBH2,
aizaw12,2012,1,Hiroshima Carp,Western League,0,0,16,0,0,0,0,12,0,3,12,0,0,,2,5,5,0,0,51,,0,,,,1,HRC2,HRC2,
egusa12,2012,1,Hiroshima Carp,Western League,0,1,23,0,0,0,3,17,0,6,22,0,0,,5,3,21,0,0,78,,0,,,,1,HRC2,HRC2,
fukui12,2012,1,Hiroshima Carp,Western League,2,4,11,0,0,0,0,63,0,30,55,6,0,,29,25,51,0,6,265,,0,,,,1,HRC2,HRC2,
ikeno12,2012,1,Hiroshima Carp,Western League,2,1,24,0,0,0,0,22,0,13,21,0,1,,11,20,13,0,6,108,,0,,,,1,HRC2,HRC2,
imaik12,2012,1,Hiroshima Carp,Western League,1,1,7,0,0,0,0,20,0,3,19,1,2,,3,7,14,0,0,86,,0,,,,1,HRC2,HRC2,
imamu12,2012,1,Hiroshima Carp,Western League,1,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,2,0,0,3,,0,,,,1,HRC2,HRC2,
itoko12,2012,1,Hiroshima Carp,Western League,0,0,4,0,0,0,0,3,0,2,5,1,0,,2,0,3,0,1,14,,0,,,,1,HRC2,HRC2,
iwami12,2012,1,Hiroshima Carp,Western League,4,2,18,0,0,0,0,33,0,12,25,4,0,,6,17,24,0,4,141,,0,,,,1,HRC2,HRC2,
kanem12,2012,1,Hiroshima Carp,Western League,1,1,37,0,0,0,0,30,0,6,23,0,0,,4,8,18,0,2,115,,0,,,,1,HRC2,HRC2,
kawau12,2012,1,Hiroshima Carp,Western League,1,0,15,0,0,0,0,11,0,3,8,0,0,,2,5,11,0,1,47,,0,,,,1,HRC2,HRC2,
kikuc12,2012,1,Hiroshima Carp,Western League,1,0,23,0,0,0,3,19,0,8,17,1,0,,2,3,13,0,2,82,,0,,,,1,HRC2,HRC2,
kishi12,2012,1,Hiroshima Carp,Western League,0,3,17,0,0,0,0,16,0,10,16,2,1,,7,9,12,1,0,75,,0,,,,1,HRC2,HRC2,
komat12,2012,1,Hiroshima Carp,Western League,0,0,3,0,0,0,0,2,0,2,4,0,0,,2,4,1,0,1,14,,0,,,,1,HRC2,HRC2,
micko12,2012,1,Hiroshima Carp,Western League,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,2,0,0,3,,0,,,,1,HRC2,HRC2,
nagak12,2012,1,Hiroshima Carp,Western League,4,3,33,0,0,0,3,45,0,22,45,3,2,,20,10,42,0,8,194,,0,,,,1,HRC2,HRC2,
nakam12,2012,1,Hiroshima Carp,Western League,3,3,10,0,1,1,0,53,0,20,41,2,2,,18,19,37,0,3,217,,0,,,,1,HRC2,HRC2,
nakat12,2012,1,Hiroshima Carp,Western League,2,2,17,0,0,0,0,27,0,20,30,3,1,,16,12,28,2,1,125,,0,,,,1,HRC2,HRC2,
nakaz12,2012,1,Hiroshima Carp,Western League,2,1,8,0,1,1,0,34,0,14,39,0,1,,12,11,19,1,2,151,,1,,,,1,HRC2,HRC2,
nomur12,2012,1,Hiroshima Carp,Western League,0,0,1,0,0,0,0,6,0,2,4,0,0,,2,1,6,0,0,23,,0,,,,1,HRC2,HRC2,
oshim12,2012,1,Hiroshima Carp,Western League,1,3,27,0,0,0,0,48,0,24,49,2,4,,20,11,38,0,3,205,,1,,,,1,HRC2,HRC2,
otake12,2012,1,Hiroshima Carp,Western League,0,1,2,0,0,0,0,13,0,2,10,0,1,,2,2,6,0,0,50,,0,,,,1,HRC2,HRC2,
saito12,2012,1,Hiroshima Carp,Western League,4,5,17,0,2,1,0,89,0,39,86,3,5,,29,20,46,0,2,376,,1,,,,1,HRC2,HRC2,
sarfa12,2012,1,Hiroshima Carp,Western League,0,0,3,0,0,0,0,4,0,0,2,0,0,,0,0,3,0,0,13,,0,,,,1,HRC2,HRC2,
shino12,2012,1,Hiroshima Carp,Western League,6,2,14,0,1,0,0,83,0,25,82,1,4,,22,17,33,1,6,341,,0,,,,1,HRC2,HRC2,
takeu12,2012,1,Hiroshima Carp,Western League,1,4,22,0,0,0,4,49,0,16,37,2,1,,12,15,36,0,2,197,,0,,,,1,HRC2,HRC2,
todat12,2012,1,Hiroshima Carp,Western League,4,2,11,0,0,0,0,52,0,23,59,2,0,,19,22,34,0,2,237,,0,,,,1,HRC2,HRC2,
tomin12,2012,1,Hiroshima Carp,Western League,0,0,5,0,0,0,0,3,0,5,8,1,0,,3,1,1,0,0,19,,0,,,,1,HRC2,HRC2,
tsuru12,2012,1,Hiroshima Carp,Western League,0,0,10,0,0,0,0,12,0,6,19,1,0,,5,6,6,0,1,60,,0,,,,1,HRC2,HRC2,
uenoh12,2012,1,Hiroshima Carp,Western League,1,2,35,0,0,0,4,35,0,12,29,2,1,,12,4,11,1,0,136,,0,,,,1,HRC2,HRC2,
umets12,2012,1,Hiroshima Carp,Western League,7,4,30,0,1,1,3,75,0,25,62,7,0,,17,14,46,1,0,303,,0,,,,1,HRC2,HRC2,
yokoy12,2012,1,Hiroshima Carp,Western League,0,0,29,0,0,0,2,26,0,12,27,1,0,,11,7,18,0,1,113,,0,,,,1,HRC2,HRC2,
enosh12,2012,1,Kamagaya Fighters,Eastern League,2,4,38,0,0,0,4,44,0,25,44,4,1,,22,13,56,0,2,191,,0,,,,1,NPH2,NPH2,
inuim12,2012,1,Kamagaya Fighters,Eastern League,0,1,16,0,0,0,1,25,0,3,12,2,0,,3,5,24,0,2,97,,0,,,,1,NPH2,NPH2,
ishii12,2012,1,Kamagaya Fighters,Eastern League,0,0,8,0,0,0,0,8,0,3,9,1,0,,2,0,6,0,1,33,,0,,,,1,NPH2,NPH2,
itoka12,2012,1,Kamagaya Fighters,Eastern League,6,3,22,0,0,0,1,101,0,34,91,5,10,,30,33,78,0,3,441,,2,,,,1,NPH2,NPH2,
keppe12,2012,1,Kamagaya Fighters,Eastern League,0,0,2,0,0,0,0,9,0,2,9,0,0,,2,1,5,0,1,36,,0,,,,1,NPH2,NPH2,
kidam12,2012,1,Kamagaya Fighters,Eastern League,3,1,46,0,0,0,0,43,0,21,44,3,3,,13,17,22,0,6,193,,0,,,,1,NPH2,NPH2,
matsu12,2012,1,Kamagaya Fighters,Eastern League,0,1,16,0,0,0,0,15,0,10,12,1,3,,9,16,5,0,3,74,,0,,,,1,NPH2,NPH2,
miyam12,2012,1,Kamagaya Fighters,Eastern League,1,1,50,0,0,0,0,35,0,25,45,2,3,,20,11,23,0,0,167,,0,,,,1,NPH2,NPH2,
molle12,2012,1,Kamagaya Fighters,Eastern League,0,0,1,0,0,0,0,1,0,1,2,0,0,,1,0,0,0,0,5,,0,,,,1,NPH2,NPH2,
nakam12,2012,1,Kamagaya Fighters,Eastern League,3,4,14,0,0,0,0,75,0,44,77,6,0,,42,31,49,0,5,333,,2,,,,1,NPH2,NPH2,
nemot12,2012,1,Kamagaya Fighters,Eastern League,2,6,42,0,0,0,6,46,0,13,38,1,3,,9,23,41,0,3,200,,0,,,,1,NPH2,NPH2,
