playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
hiramma01,2002,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiramma01,2003,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiramma01,2004,1,YKS,AL,0,1,11,0,0,0,0,28,10,6,1,5,6,,5.79,,1,1,0,42,3,6,,,
hiramma01,2005,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiramma01,2006,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiramma02,1967,1,TYW,AL,3,4,16,10,2,2,0,211,66,28,13,14,42,,3.6,,2,3,1,291,4,31,,,
hiramma02,1968,1,TYW,AL,5,12,51,13,2,1,0,361,119,57,14,54,77,,4.28,,4,7,0,531,15,71,,,
hiramma02,1969,1,TYW,AL,14,12,57,25,8,5,0,737,215,70,24,56,157,,2.56,,3,14,1,991,26,78,,,
hiramma02,1970,1,TYW,AL,25,19,51,38,23,6,0,998,226,72,18,68,182,,1.95,,1,13,2,1279,10,80,,,
hiramma02,1971,1,TYW,AL,17,13,43,32,11,3,0,837,211,69,18,82,153,,2.23,,3,10,2,1112,9,78,,,
hiramma02,1972,1,TYW,AL,13,15,41,26,10,0,0,731,211,93,32,84,118,,3.43,,4,11,0,998,13,111,,,
hiramma02,1973,1,TYW,AL,17,11,49,19,9,1,0,623,180,70,15,56,110,,3.03,,0,4,0,842,23,78,,,
hiramma02,1974,1,TYW,AL,15,16,46,30,12,1,2,731,222,99,37,74,175,,3.65,,2,7,1,1004,14,112,,,
hiramma02,1975,1,TYW,AL,12,10,28,22,9,1,2,517,145,62,25,50,134,,3.24,,1,6,0,696,4,71,,,
hiramma02,1976,1,TYW,AL,13,17,41,35,16,2,2,781,227,110,40,95,170,,3.81,,0,9,0,1089,4,121,,,
hiramma02,1977,1,TYW,AL,10,9,32,21,10,2,1,498,182,73,25,50,105,,3.96,,2,6,0,723,6,75,,,
hiramma02,1978,1,TYW,AL,10,5,36,15,4,0,7,440,142,64,18,49,83,,3.92,,1,7,0,622,11,73,,,
hiramma02,1979,1,TYW,AL,13,7,30,25,11,3,1,588,155,52,20,50,138,,2.39,,4,6,0,784,4,58,,,
hiramma02,1980,1,TYW,AL,10,11,30,29,9,0,0,598,227,95,26,57,107,,4.3,,1,6,1,855,1,108,,,
hiramma02,1981,1,TYW,AL,6,7,17,16,4,0,1,332,109,43,9,31,70,,3.49,,1,3,0,464,1,45,,,
hiramma02,1982,1,TYW,AL,9,10,25,25,1,0,0,421,150,62,15,31,83,,3.99,,1,5,0,603,0,65,,,
hiramma02,1983,1,TYW,AL,8,8,23,22,4,1,0,393,136,57,14,53,83,,3.92,,2,1,0,577,0,67,,,
hiramma02,1984,1,TYW,AL,1,10,19,18,0,0,0,285,114,60,11,36,58,,5.68,,0,2,1,430,1,63,,,
hiramsh01,1996,1,NPH,NL,0,1,20,1,0,0,0,125,38,18,9,20,24,,3.89,,3,1,0,181,11,23,,,
hiramsh01,1997,1,NPH,NL,0,0,5,0,0,0,0,28,6,6,1,4,4,,5.79,,3,0,0,37,3,6,,,
hiramsh01,1998,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiramsh01,1999,1,NPH,NL,0,1,3,2,0,0,0,28,9,4,1,1,4,,3.86,,0,2,0,37,1,4,,,
hiramsh01,2000,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranka01,1964,1,TYW,AL,0,0,2,1,0,0,0,8,8,5,1,4,0,,15.0,,0,0,0,18,0,5,,,
hiranke03,1946,1,SKR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranke03,1947,1,SKR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranke03,1948,1,SKR,AL,0,2,10,3,2,0,0,147,57,24,3,17,12,,4.41,,0,0,0,219,7,29,,,
hiranke03,1949,1,SKR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranke03,1950,1,SKR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranke03,1951,1,SKR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranke03,1952,1,SKR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranke03,1953,1,SKR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranke03,1954,1,SKR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranke03,1955,1,DES,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranke03,1956,1,DES,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranma01,2008,1,SBL,NL,1,2,11,3,0,0,0,75,41,23,6,11,21,,8.28,,3,0,0,128,3,29,,,
hiranma01,2009,1,SBL,NL,0,1,5,2,0,0,1,59,18,12,3,10,15,,5.49,,1,1,0,87,2,12,,,
hiranma01,2010,1,SBL,NL,4,4,11,11,1,1,0,197,71,32,11,14,34,,4.39,,3,3,0,275,0,32,,,
hiranma01,2011,1,SBL,NL,1,6,23,8,1,0,0,192,72,32,10,22,36,,4.5,,5,2,0,282,1,41,,,
hiranma01,2012,1,SBL,NL,0,0,3,3,0,0,0,42,19,5,3,2,5,,3.21,,1,0,0,61,0,6,,,
hiranma01,2013,1,SBL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranma01,2014,1,SBL,NL,0,0,7,0,0,0,0,25,10,8,1,8,4,,8.64,,0,0,0,43,1,8,,,
hiranma01,2015,1,SBL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiransa01,1983,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiransa01,1984,1,CHD,AL,0,0,4,0,0,0,0,17,10,5,1,3,2,,7.94,,1,0,0,29,2,5,,,
hiransa01,1985,1,CHD,AL,0,1,20,0,0,0,0,62,34,29,4,18,13,,12.63,,0,2,0,115,5,32,,,
hiransa01,1986,1,CHD,AL,1,2,34,2,0,0,0,152,54,25,6,18,39,,4.44,,3,3,0,223,10,27,,,
hiransa01,1987,1,LTO,NL,1,0,35,1,0,0,0,210,70,25,8,28,45,,3.21,,6,2,0,302,14,25,,,
hiransa01,1988,1,LTO,NL,0,1,8,1,0,0,0,52,31,24,3,11,8,,12.46,,1,2,0,93,3,26,,,
hiransa01,1989,1,LTO,NL,1,3,36,1,0,0,4,196,70,41,13,28,41,,5.65,,2,2,0,285,16,42,,,
hiransa01,1990,1,LTO,NL,0,0,18,3,0,0,0,98,43,17,6,12,25,,4.68,,3,0,0,151,7,22,,,
hiransa01,1991,1,LTO,NL,4,6,40,0,0,0,1,288,99,37,9,36,71,,3.47,,3,5,0,416,16,46,,,
hiransa01,1992,1,LTM,NL,6,2,40,3,1,1,0,246,59,22,6,37,49,,2.41,,3,5,0,333,12,22,,,
hiransa01,1993,1,LTM,NL,3,2,36,0,0,0,0,204,69,34,6,33,40,,4.5,,2,3,0,291,9,35,,,
hiransa01,1994,1,LTM,NL,2,5,38,1,0,0,0,185,76,40,10,25,44,,5.84,,2,0,0,276,8,43,,,
hiransa01,1995,1,LTM,NL,0,0,10,0,0,0,0,17,10,6,0,4,3,,9.53,,1,0,0,29,2,6,,,
hiransa01,1996,1,CHD,AL,0,0,13,0,0,0,0,42,23,10,1,6,8,,6.43,,1,1,0,67,2,12,,,
hiransa01,1997,1,CHD,AL,0,0,4,0,0,0,0,11,6,0,0,1,1,,0.0,,0,0,0,15,3,0,,,
hiransa01,1998,1,SBL,NL,0,0,6,0,0,0,0,28,9,7,2,6,2,,6.75,,0,0,0,42,1,7,,,
hiransh02,1939,1,NKH,AL,3,3,18,7,3,0,0,196,55,16,2,33,15,,2.18,,2,2,0,284,9,28,,,
hiransh02,1940,1,NKH,AL,0,5,9,5,1,0,0,127,44,19,1,19,16,,3.98,,0,1,0,195,3,32,,,
hiranyo01,2006,1,OBF,NL,7,11,26,24,10,4,0,517,182,73,12,39,105,,3.81,,3,6,2,730,0,82,,,
hiranyo01,2007,1,OBF,NL,8,13,27,26,2,2,0,515,172,71,18,28,124,,3.72,,1,5,0,710,1,75,,,
hiranyo01,2008,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiranyo01,2009,1,OBF,NL,3,12,20,18,2,1,0,343,129,60,14,38,91,,4.72,,2,0,0,495,1,60,,,
hiranyo01,2010,1,OBF,NL,7,2,63,0,0,0,2,242,67,15,4,28,101,,1.67,,3,1,0,334,9,19,,,
hiranyo01,2011,1,OBF,NL,6,2,72,0,0,0,2,251,48,18,4,17,99,,1.94,,5,2,0,317,8,18,,,
hiranyo01,2012,1,OBF,NL,7,4,70,0,0,0,9,239,65,19,4,5,80,,2.15,,6,2,0,307,21,21,,,
hiranyo01,2013,1,OBF,NL,2,5,60,0,0,0,31,188,57,13,2,14,71,,1.87,,1,1,0,258,50,16,,,
hiranyo01,2014,1,OBF,NL,1,6,62,0,0,0,40,181,52,23,6,13,70,,3.43,,1,0,1,238,51,23,,,
hiranyo01,2015,1,OBF,NL,0,3,33,0,0,0,12,93,29,14,4,14,39,,4.06,,5,1,0,136,20,14,,,
hiranyo01,2016,1,OBF,NL,4,4,58,0,0,0,31,183,44,13,2,16,57,,1.92,,4,1,0,237,47,13,,,
hiranyo01,2017,1,OBF,NL,3,7,58,0,0,0,29,172,57,17,5,16,47,,2.67,,2,1,0,240,45,19,,,
hiranyo01,2021,1,OBF,NL,1,3,46,0,0,0,29,129,30,11,4,9,37,,2.3,,1,0,0,163,40,11,,,
hiranyo01,2022,1,OBF,NL,3,2,48,0,0,0,28,138,25,8,3,12,42,,1.57,,1,2,0,175,37,8,,,
hiranyo01,2023,1,OBF,NL,3,2,42,0,0,0,29,120,36,5,1,13,24,,1.13,,1,0,0,167,37,5,,,
hiranyo01,2024,1,OBF,NL,1,1,12,0,0,0,7,32,19,5,1,5,11,,4.22,,0,0,0,58,8,10,,,
hiranyo01,2025,1,OBF,NL,0,1,3,0,0,0,1,7,5,4,1,2,1,,15.43,,0,0,0,14,2,4,,,
hiraoic01,1965,1,TYW,AL,3,3,31,6,1,0,0,207,55,15,3,29,52,,1.96,,1,2,1,286,8,23,,,
hiraoic01,1966,1,TYW,AL,1,5,37,1,0,0,0,185,55,27,6,25,33,,3.92,,1,3,1,259,12,31,,,
hiraoic01,1967,1,TYW,AL,4,5,57,3,0,0,0,227,79,31,5,33,54,,3.67,,0,2,0,335,9,37,,,
hiraoic01,1968,1,TYW,AL,2,6,66,5,1,1,0,220,60,26,6,21,63,,3.21,,0,3,0,302,7,28,,,
hiraoic01,1969,1,TYW,AL,4,6,44,11,2,1,0,277,74,39,10,31,66,,3.82,,2,4,1,375,4,41,,,
hiraoic01,1970,1,LTO,NL,1,1,20,1,0,0,0,70,29,19,5,18,14,,7.43,,1,1,0,117,5,20,,,
hiraoic01,1971,1,TYW,AL,3,1,31,6,0,0,0,147,42,10,2,8,31,,1.84,,1,2,0,196,6,10,,,
hiraoic01,1972,1,TYW,AL,3,1,29,6,0,0,0,167,51,14,2,30,39,,2.25,,0,3,0,239,7,18,,,
hiraoic01,1973,1,TYW,AL,1,2,24,2,0,0,0,79,30,14,3,16,13,,4.85,,1,1,0,118,5,16,,,
hiraoic01,1974,1,TYW,AL,0,0,8,1,0,0,0,18,14,10,3,4,0,,15.0,,0,0,0,36,1,10,,,
hiraoic01,1975,1,TYW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiraoic01,1976,1,HRC,AL,0,0,2,0,0,0,0,6,3,3,0,3,0,,13.5,,0,0,0,11,2,3,,,
hiraoic01,1977,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiraoma01,2004,1,YMG,AL,0,1,7,1,0,0,0,36,15,6,3,1,10,,4.5,,0,2,0,52,3,6,,,
hiraoma01,2005,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hiraoma01,2006,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirasta02,1976,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirasta02,1977,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirasta02,1978,1,NKH,NL,1,4,23,5,1,1,0,194,75,40,11,19,20,,5.54,,0,2,0,278,9,44,,,
hirasta02,1979,1,NKH,NL,2,11,33,13,2,0,0,283,113,74,20,41,37,,7.09,,0,3,0,427,6,79,,,
hirasta02,1980,1,NKH,NL,1,0,18,1,0,0,0,100,44,27,9,12,20,,7.36,,0,0,0,152,4,27,,,
hirasta02,1981,1,NKH,NL,0,2,12,0,0,0,0,54,19,9,3,6,8,,4.5,,0,1,0,79,5,10,,,
hirasta02,1982,1,NKH,NL,0,0,15,0,0,0,0,53,21,11,4,8,7,,5.5,,0,0,0,82,4,11,,,
hirasta02,1983,1,NKH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirathi01,1994,1,CHD,AL,0,0,1,1,0,0,0,1,2,4,1,3,0,,108.0,,0,0,0,7,0,4,,,
hirathi01,1995,1,CHD,AL,0,1,1,1,0,0,0,9,8,8,2,2,4,,24.0,,0,0,0,19,0,8,,,
hirathi01,1996,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirathi01,1997,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirathi01,1998,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirathi01,1999,1,KNB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirathi02,1977,1,HRC,AL,0,0,2,0,0,0,0,10,1,0,0,2,3,,0.0,,0,0,0,14,2,0,,,
hirathi02,1978,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirathi02,1979,1,LTO,NL,0,0,4,0,0,0,0,18,12,8,3,5,3,,12.0,,0,0,0,34,3,10,,,
hirathi02,1980,1,LTO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirathi02,1981,1,LTO,NL,0,0,3,0,0,0,0,18,7,5,2,6,2,,7.5,,1,1,0,32,2,6,,,
hiratsh01,2014,1,DNB,AL,0,0,9,0,0,0,0,39,9,5,1,5,7,,3.46,,2,1,0,50,3,5,,,
hiratsh01,2015,1,DNB,AL,0,2,28,0,0,0,0,96,29,12,2,14,27,,3.38,,4,1,0,140,4,12,,,
hiratsh01,2016,1,DNB,AL,0,0,4,0,0,0,0,10,7,8,2,3,2,,21.6,,0,1,0,21,0,9,,,
hiratsh01,2017,1,DNB,AL,0,1,33,0,0,0,0,109,32,19,5,17,29,,4.71,,2,4,1,157,17,19,,,
hiratsh01,2018,1,DNB,AL,0,0,17,1,0,0,0,77,35,19,3,6,27,,6.66,,0,0,0,116,6,19,,,
hiratsh01,2019,1,DNB,AL,0,0,8,0,0,0,0,29,15,10,2,4,11,,9.31,,0,2,0,48,1,11,,,
hiratsh01,2020,1,DNB,AL,1,1,43,1,0,0,0,133,38,14,2,25,46,,2.84,,3,2,0,195,5,16,,,
hiratsh01,2021,1,DNB,AL,2,0,38,0,0,0,1,125,41,19,6,21,34,,4.1,,1,2,0,185,11,21,,,
hiratsh01,2022,1,DNB,AL,4,3,47,0,0,0,0,126,47,20,5,8,39,,4.29,,0,2,0,180,18,21,,,
hiratsh01,2023,1,DNB,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayhi01,1967,1,HNT,AL,0,1,7,2,0,0,0,31,10,6,1,6,2,,5.4,,0,0,0,43,5,6,,,
hirayhi01,1968,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayhi01,1969,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayhi01,1970,1,HNT,AL,1,0,1,1,0,0,0,22,5,0,0,3,5,,0.0,,1,0,0,29,0,1,,,
hirayhi01,1971,1,HNT,AL,0,0,3,0,0,0,0,26,14,5,2,2,2,,5.0,,0,0,0,37,1,5,,,
hirayhi01,1972,1,HNT,AL,7,4,34,5,0,0,0,255,77,29,7,31,36,,3.07,,0,0,0,344,14,32,,,
hirayhi01,1973,1,HNT,AL,0,0,7,0,0,0,0,21,12,9,2,8,5,,11.57,,0,0,0,40,1,11,,,
hirayhi01,1974,1,HNT,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,,0.0,,0,0,0,3,1,0,,,
hirayhi01,1975,1,LTO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayma01,1977,1,HKB,NL,0,1,1,1,0,0,0,12,9,6,2,6,1,,13.5,,1,0,0,27,0,6,,,
hirayma01,1978,1,HKB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayma01,1979,1,HKB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayyo01,1961,1,TYW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayyo01,1962,1,TYW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayyo01,1963,1,TYW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayyo01,1964,1,TYW,AL,0,0,3,0,0,0,0,7,4,4,0,1,0,,18.0,,0,0,0,14,1,6,,,
hirayyo01,1965,1,TYW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirayyo01,1966,1,TYW,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
hirohat01,2022,1,LTM,NL,0,1,30,0,0,0,0,110,48,20,5,15,29,,4.91,,2,2,0,171,8,25,,,
hirohat01,2023,1,LTM,NL,1,1,8,1,0,0,0,33,14,7,1,5,11,,5.73,,0,0,0,50,3,7,,,
hirohat01,2024,1,LTM,NL,0,0,8,0,0,0,1,34,13,4,0,0,9,,3.18,,2,0,0,47,4,5,,,
hirohat01,2025,1,LTM,NL,0,1,8,0,0,0,0,23,8,5,2,6,5,,5.87,,0,0,0,37,2,5,,,
hiroiko01,2025,1,LTM,NL,1,3,18,1,0,0,0,61,21,11,4,6,20,,4.87,,0,0,0,87,7,11,,,
hiroiko02,1999,1,HRC,AL,0,0,17,0,0,0,0,33,15,7,1,6,4,,5.73,,1,1,0,54,3,7,,,
hiroiko02,2000,1,HRC,AL,0,1,26,0,0,0,0,55,33,17,3,14,14,,8.35,,2,0,0,102,4,17,,,
hiroiko02,2001,1,HRC,AL,0,0,6,0,0,0,0,7,7,3,0,3,0,,11.57,,3,0,0,16,0,3,,,
hiroiko02,2002,1,HRC,AL,1,0,42,0,0,0,0,136,47,23,5,21,32,,4.57,,2,1,0,198,8,24,,,
hiroiko02,2003,1,HRC,AL,0,3,5,3,0,0,0,45,23,16,4,10,10,,9.6,,2,0,0,76,0,19,,,
hiroiko02,2004,1,HRC,AL,2,2,19,2,0,0,1,105,32,10,2,10,24,,2.57,,2,1,0,151,5,13,,,
hiroiko02,2005,1,HRC,AL,0,1,41,0,0,0,0,124,69,37,9,26,33,,8.06,,3,2,0,223,3,52,,,
hiroiko02,2006,1,HRC,AL,4,2,47,4,0,0,0,177,64,21,4,18,35,,3.2,,3,2,0,258,6,27,,,
hiroiko02,2007,1,HRC,AL,2,2,32,0,0,0,0,82,40,19,6,10,19,,6.26,,0,1,0,131,1,22,,,
